16-01-2018 11:00,63516
16-01-2018 12:00,104802
16-01-2018 13:00,30425
16-01-2018 14:00,53141
16-01-2018 15:00,60191
16-01-2018 16:00,39935
16-01-2018 17:00,37512
16-01-2018 18:00,41083
16-01-2018 19:00,46219
16-01-2018 20:00,11421
16-01-2018 21:00,11583
16-01-2018 22:00,22213
16-01-2018 23:00,7043
17-01-2018 00:00,7709
17-01-2018 01:00,5687
17-01-2018 02:00,983
17-01-2018 03:00,4254
17-01-2018 04:00,0
17-01-2018 05:00,81
17-01-2018 06:00,1610
17-01-2018 07:00,8429
17-01-2018 08:00,24746
17-01-2018 09:00,70223
17-01-2018 10:00,145338
17-01-2018 11:00,255432
17-01-2018 12:00,196419
17-01-2018 13:00,157800
17-01-2018 14:00,147331
17-01-2018 15:00,108888
17-01-2018 16:00,189376
17-01-2018 17:00,96813
17-01-2018 18:00,58822
17-01-2018 19:00,46751
17-01-2018 20:00,31499
17-01-2018 21:00,18526
17-01-2018 22:00,19996
17-01-2018 23:00,17888
18-01-2018 00:00,21143
18-01-2018 01:00,226
18-01-2018 02:00,1040
18-01-2018 03:00,1346
18-01-2018 04:00,3029
18-01-2018 05:00,197
18-01-2018 06:00,0
18-01-2018 07:00,1253
18-01-2018 08:00,23880
18-01-2018 09:00,53907
18-01-2018 10:00,114195
18-01-2018 11:00,133826
18-01-2018 12:00,200828
18-01-2018 13:00,144429
18-01-2018 14:00,103310
18-01-2018 15:00,134988
18-01-2018 16:00,142832
18-01-2018 17:00,102615
18-01-2018 18:00,56580
18-01-2018 19:00,38856
18-01-2018 20:00,16535
18-01-2018 21:00,14051
18-01-2018 22:00,17717
18-01-2018 23:00,13493
19-01-2018 00:00,7088
19-01-2018 01:00,3623
19-01-2018 02:00,416
19-01-2018 03:00,8744
19-01-2018 04:00,243
19-01-2018 05:00,391
19-01-2018 06:00,4916
19-01-2018 07:00,3132
19-01-2018 08:00,19488
19-01-2018 09:00,36564
19-01-2018 10:00,90124
19-01-2018 11:00,164346
19-01-2018 12:00,221755
19-01-2018 13:00,154608
19-01-2018 14:00,131186
19-01-2018 15:00,148677
19-01-2018 16:00,91623
19-01-2018 17:00,62187
19-01-2018 18:00,44393
19-01-2018 19:00,42533
19-01-2018 20:00,19852
19-01-2018 21:00,26726
19-01-2018 22:00,16410
19-01-2018 23:00,15698
20-01-2018 00:00,6577
20-01-2018 01:00,2538
20-01-2018 02:00,379
20-01-2018 03:00,418
20-01-2018 04:00,114
20-01-2018 05:00,198
20-01-2018 06:00,0
20-01-2018 07:00,770
20-01-2018 08:00,5571
20-01-2018 09:00,39519
20-01-2018 10:00,11620
20-01-2018 11:00,12519
20-01-2018 12:00,5037
20-01-2018 13:00,7151
20-01-2018 14:00,20759
20-01-2018 15:00,18493
20-01-2018 16:00,10065
20-01-2018 17:00,8175
20-01-2018 18:00,16947
20-01-2018 19:00,10871
20-01-2018 20:00,13848
20-01-2018 21:00,23030
20-01-2018 22:00,5706
20-01-2018 23:00,10291
21-01-2018 00:00,16913
21-01-2018 01:00,2295
21-01-2018 02:00,2452
21-01-2018 03:00,1804
21-01-2018 04:00,748
21-01-2018 05:00,166
21-01-2018 06:00,182
21-01-2018 07:00,988
21-01-2018 08:00,1107
21-01-2018 09:00,13327
21-01-2018 10:00,4586
21-01-2018 11:00,47454
21-01-2018 12:00,27225
21-01-2018 13:00,9717
21-01-2018 14:00,41435
21-01-2018 15:00,38315
21-01-2018 16:00,23103
21-01-2018 17:00,14318
21-01-2018 18:00,9896
21-01-2018 19:00,10654
21-01-2018 20:00,20618
21-01-2018 21:00,25375
21-01-2018 22:00,17937
21-01-2018 23:00,20549
22-01-2018 00:00,14027
22-01-2018 01:00,1413
22-01-2018 02:00,9813
22-01-2018 03:00,2073
22-01-2018 04:00,439
22-01-2018 05:00,399
22-01-2018 06:00,41
22-01-2018 07:00,1155
22-01-2018 08:00,12751
22-01-2018 09:00,42650
22-01-2018 10:00,66795
22-01-2018 11:00,117436
22-01-2018 12:00,120475
22-01-2018 13:00,91275
22-01-2018 14:00,136830
22-01-2018 15:00,161348
22-01-2018 16:00,159189
22-01-2018 17:00,116509
22-01-2018 18:00,67186
22-01-2018 19:00,44966
22-01-2018 20:00,27489
22-01-2018 21:00,22159
22-01-2018 22:00,10432
22-01-2018 23:00,29963
23-01-2018 00:00,15652
23-01-2018 01:00,6235
23-01-2018 02:00,249
23-01-2018 03:00,1369
23-01-2018 04:00,631
23-01-2018 05:00,712
23-01-2018 06:00,40
23-01-2018 07:00,1083
23-01-2018 08:00,25124
23-01-2018 09:00,63440
23-01-2018 10:00,65657
23-01-2018 11:00,146346
23-01-2018 12:00,174392
23-01-2018 13:00,132677
23-01-2018 14:00,86388
23-01-2018 15:00,152827
23-01-2018 16:00,159911
23-01-2018 17:00,126825
23-01-2018 18:00,112979
23-01-2018 19:00,85487
23-01-2018 20:00,38711
23-01-2018 21:00,27607
23-01-2018 22:00,18395
23-01-2018 23:00,11696
24-01-2018 00:00,7251
24-01-2018 01:00,3094
24-01-2018 02:00,8284
24-01-2018 03:00,1587
24-01-2018 04:00,488
24-01-2018 05:00,248
24-01-2018 06:00,1046
24-01-2018 07:00,2084
24-01-2018 08:00,14259
24-01-2018 09:00,55292
24-01-2018 10:00,108636
24-01-2018 11:00,223516
24-01-2018 12:00,207304
24-01-2018 13:00,112967
24-01-2018 14:00,85338
24-01-2018 15:00,114789
24-01-2018 16:00,139137
24-01-2018 17:00,108117
24-01-2018 18:00,68583
24-01-2018 19:00,42437
24-01-2018 20:00,26274
24-01-2018 21:00,15758
24-01-2018 22:00,22861
24-01-2018 23:00,12693
25-01-2018 00:00,8316
25-01-2018 01:00,7042
25-01-2018 02:00,327
25-01-2018 03:00,1386
25-01-2018 04:00,265
25-01-2018 05:00,197
25-01-2018 06:00,721
25-01-2018 07:00,19541
25-01-2018 08:00,14454
25-01-2018 09:00,69587
25-01-2018 10:00,117290
25-01-2018 11:00,194214
25-01-2018 12:00,175945
25-01-2018 13:00,147020
25-01-2018 14:00,97419
25-01-2018 15:00,123657
25-01-2018 16:00,119284
25-01-2018 17:00,102305
25-01-2018 18:00,70094
25-01-2018 19:00,44569
